pi,window_r,window_locations,gen,rep
0.004332666464646465,4.76388e-07,500000.5,135000,2
0.004328225252525252,4.8819084e-07,1500000.5,135000,2
0.00404362505050505,4.128775800000001e-07,2500000.5,135000,2
0.0042377955555555555,4.2682469999999996e-07,3500000.5,135000,2
0.004511392929292929,4.4602278000000005e-07,4500000.5,135000,2
0.004602255353535353,4.3326366000000004e-07,5500000.5,135000,2
0.004245757575757576,3.8064714e-07,6500000.5,135000,2
0.004218047878787879,2.6785842000000006e-07,7500000.5,135000,2
0.004153894545454545,4.7571684000000005e-07,8500000.5,135000,2
0.004371735757575758,4.460227800000001e-07,9500000.5,135000,2
0.004425154949494949,4.76388e-07,500000.5,140000,2
0.0042195626262626264,4.8819084e-07,1500000.5,140000,2
0.004209607676767677,4.128775800000001e-07,2500000.5,140000,2
0.00420283393939394,4.2682469999999996e-07,3500000.5,140000,2
0.004209465252525253,4.4602278000000005e-07,4500000.5,140000,2
0.004420201616161616,4.3326366000000004e-07,5500000.5,140000,2
0.004299846262626262,3.8064714e-07,6500000.5,140000,2
0.00408227898989899,2.6785842000000006e-07,7500000.5,140000,2
0.0042594735353535355,4.7571684000000005e-07,8500000.5,140000,2
0.004328523232323232,4.460227800000001e-07,9500000.5,140000,2
0.004281692727272728,4.76388e-07,500000.5,130000,2
0.004424004848484849,4.8819084e-07,1500000.5,130000,2
0.00433341393939394,4.128775800000001e-07,2500000.5,130000,2
0.004323229292929292,4.2682469999999996e-07,3500000.5,130000,2
0.004270194747474748,4.4602278000000005e-07,4500000.5,130000,2
0.004416891717171718,4.3326366000000004e-07,5500000.5,130000,2
0.004427301818181818,3.8064714e-07,6500000.5,130000,2
0.0044398034343434345,2.6785842000000006e-07,7500000.5,130000,2
0.004455969898989899,4.7571684000000005e-07,8500000.5,130000,2
0.004737878181818181,4.460227800000001e-07,9500000.5,130000,2
0.004330034747474748,4.76388e-07,500000.5,125000,2
0.004418463232323233,4.8819084e-07,1500000.5,125000,2
0.004158704444444445,4.128775800000001e-07,2500000.5,125000,2
0.004304544646464647,4.2682469999999996e-07,3500000.5,125000,2
0.004285877575757576,4.4602278000000005e-07,4500000.5,125000,2
0.0044751642424242415,4.3326366000000004e-07,5500000.5,125000,2
0.004470991919191919,3.8064714e-07,6500000.5,125000,2
0.004283144848484849,2.6785842000000006e-07,7500000.5,125000,2
0.004564456363636364,4.7571684000000005e-07,8500000.5,125000,2
0.004448747878787879,4.460227800000001e-07,9500000.5,125000,2
0.004487734141414141,4.76388e-07,500000.5,145000,2
0.00434009898989899,4.8819084e-07,1500000.5,145000,2
0.004273384242424243,4.128775800000001e-07,2500000.5,145000,2
0.0043160818181818186,4.2682469999999996e-07,3500000.5,145000,2
0.004138330909090908,4.4602278000000005e-07,4500000.5,145000,2
0.004264049090909092,4.3326366000000004e-07,5500000.5,145000,2
0.0045777498989899,3.8064714e-07,6500000.5,145000,2
0.004188209494949495,2.6785842000000006e-07,7500000.5,145000,2
0.004399434343434342,4.7571684000000005e-07,8500000.5,145000,2
0.004451095757575758,4.460227800000001e-07,9500000.5,145000,2
0.003978623434343434,4.76388e-07,500000.5,115000,2
0.004129365858585858,4.8819084e-07,1500000.5,115000,2
0.004234800808080808,4.128775800000001e-07,2500000.5,115000,2
0.004219447070707071,4.2682469999999996e-07,3500000.5,115000,2
0.004192263232323233,4.4602278000000005e-07,4500000.5,115000,2
0.004242127474747475,4.3326366000000004e-07,5500000.5,115000,2
0.003938771919191919,3.8064714e-07,6500000.5,115000,2
0.004126534747474748,2.6785842000000006e-07,7500000.5,115000,2
0.004576744848484848,4.7571684000000005e-07,8500000.5,115000,2
0.004164227272727272,4.460227800000001e-07,9500000.5,115000,2
0.004196527676767677,4.76388e-07,500000.5,120000,2
0.004226539393939395,4.8819084e-07,1500000.5,120000,2
0.004076561212121212,4.128775800000001e-07,2500000.5,120000,2
0.004438755353535354,4.2682469999999996e-07,3500000.5,120000,2
0.004098242424242424,4.4602278000000005e-07,4500000.5,120000,2
0.004539861212121212,4.3326366000000004e-07,5500000.5,120000,2
0.004342460808080808,3.8064714e-07,6500000.5,120000,2
0.004278571111111112,2.6785842000000006e-07,7500000.5,120000,2
0.004573532121212122,4.7571684000000005e-07,8500000.5,120000,2
0.0043492098989899,4.460227800000001e-07,9500000.5,120000,2
0.003973982828282828,2.975524200000001e-07,500000.5,100000,2
0.00424115595959596,4.7571684000000016e-07,1500000.5,100000,2
0.004370671515151515,4.141665600000001e-07,2500000.5,100000,2
0.004232078181818182,3.156576000000001e-07,3500000.5,100000,2
0.00449971898989899,4.0656336e-07,4500000.5,100000,2
0.004456672323232323,3.8663466000000003e-07,5500000.5,100000,2
0.004186823232323232,3.2724654e-07,6500000.5,100000,2
0.0042188616161616165,2.8281533999999997e-07,7500000.5,100000,2
0.004242908080808082,3.7189752000000004e-07,8500000.5,100000,2
0.00430775696969697,4.6880268000000005e-07,9500000.5,100000,2
0.003979523636363637,4.76388e-07,500000.5,105000,2
0.004285412727272727,4.8819084e-07,1500000.5,105000,2
0.004393641818181819,4.128775800000001e-07,2500000.5,105000,2
0.0043085193939393935,4.2682469999999996e-07,3500000.5,105000,2
0.0043128238383838375,4.4602278000000005e-07,4500000.5,105000,2
0.004657302828282828,4.3326366000000004e-07,5500000.5,105000,2
0.004206944444444445,3.8064714e-07,6500000.5,105000,2
0.004292435353535353,2.6785842000000006e-07,7500000.5,105000,2
0.004257258181818183,4.7571684000000005e-07,8500000.5,105000,2
0.004338926262626263,4.460227800000001e-07,9500000.5,105000,2
0.004212382424242424,2.9755242000000006e-07,500000.5,135000,1
0.004080218383838384,4.1405964e-07,1500000.5,135000,1
0.004086380202020202,2.084703e-07,2500000.5,135000,1
0.004569810303030303,3.2724654000000007e-07,3500000.5,135000,1
0.004381426464646465,3.569406000000001e-07,4500000.5,135000,1
0.004572186868686869,4.0883838e-07,5500000.5,135000,1
0.004235405858585858,4.5396456000000015e-07,6500000.5,135000,1
0.00444602303030303,4.4602278000000005e-07,7500000.5,135000,1
0.004362015555555556,3.8663466000000003e-07,8500000.5,135000,1
0.004281062424242424,4.659217800000001e-07,9500000.5,135000,1
0.0044537804040404045,4.76388e-07,500000.5,150000,2
0.004186588888888889,4.8819084e-07,1500000.5,150000,2
0.004251140808080808,4.128775800000001e-07,2500000.5,150000,2
0.004312131919191919,4.2682469999999996e-07,3500000.5,150000,2
0.004291512525252525,4.4602278000000005e-07,4500000.5,150000,2
0.0043456208080808086,4.3326366000000004e-07,5500000.5,150000,2
0.004558246868686869,3.8064714e-07,6500000.5,150000,2
0.004372961818181819,2.6785842000000006e-07,7500000.5,150000,2
0.004466694747474747,4.7571684000000005e-07,8500000.5,150000,2
0.004146803232323233,4.460227800000001e-07,9500000.5,150000,2
0.003785626060606061,4.76388e-07,500000.5,110000,2
0.004174048686868687,4.8819084e-07,1500000.5,110000,2
0.004141281414141415,4.128775800000001e-07,2500000.5,110000,2
0.004233000202020202,4.2682469999999996e-07,3500000.5,110000,2
0.0040301218181818185,4.4602278000000005e-07,4500000.5,110000,2
0.004573284444444444,4.3326366000000004e-07,5500000.5,110000,2
0.004040431313131313,3.8064714e-07,6500000.5,110000,2
0.004162318181818182,2.6785842000000006e-07,7500000.5,110000,2
0.004455268484848484,4.7571684000000005e-07,8500000.5,110000,2
0.004019521414141415,4.460227800000001e-07,9500000.5,110000,2
